2022-05-15 16:09:04.095516636,-2.5,2.77,0.1,345.65,23.47,-2.77,-2.5,3.731340241789805,227.9328930427007
2022-05-15 16:09:04.195552583,-2.48,2.71,0.18,345.65,23.47,-2.71,-2.48,3.6734860827285027,227.53745908099688
2022-05-15 16:09:04.295588530,-2.23,2.7,0.22,345.65,23.46,-2.7,-2.23,3.501842372237791,230.44581645517877
2022-05-15 16:09:04.395624477,-2.81,2.85,0.06,345.64,23.44,-2.85,-2.81,4.002324324689342,225.40491042878577
2022-05-15 16:09:04.495660424,-2.44,3.12,0.06,345.64,23.45,-3.12,-2.44,3.960807998376089,231.97276928602645
2022-05-15 16:09:04.595696371,-2.21,2.39,-0.2,345.67,23.5,-2.39,-2.21,3.2551804865475584,227.24086549921353
2022-05-15 16:09:04.695732319,-2.54,2.89,0.04,345.67,23.49,-2.89,-2.54,3.8475576668842795,228.68799630536236
2022-05-15 16:09:04.795768266,-2.53,2.86,0.0,345.66,23.48,-2.86,-2.53,3.8184420906961516,228.50353164478446
2022-05-15 16:09:04.895804213,-2.58,2.5,0.14,345.67,23.5,-2.5,-2.58,3.5925478424093398,224.09777883846982
2022-05-15 16:09:04.995840160,-2.51,3.06,0.16,345.67,23.5,-3.06,-2.51,3.9577392536649,230.63929175980124
2022-05-15 16:09:05.095876107,-2.63,2.89,-0.05,345.68,23.52,-2.89,-2.63,3.9075567814172576,227.69672116377063
2022-05-15 16:09:05.195912054,-2.68,2.69,0.1,345.68,23.52,-2.69,-2.68,3.7971699988280747,225.10669592790225
2022-05-15 16:09:05.295948002,-2.59,2.77,0.11,345.67,23.5,-2.77,-2.59,3.792228896045174,226.92338917751965
2022-05-15 16:09:05.395983949,-2.58,2.78,0.04,345.65,23.47,-2.78,-2.58,3.7927298875612006,227.13691085375726
2022-05-15 16:09:05.496019896,-2.36,2.61,0.07,345.65,23.47,-2.61,-2.36,3.518763987538806,227.87965433131458
2022-05-15 16:09:05.596055843,-2.64,3.02,0.08,345.64,23.45,-3.02,-2.64,4.011234224026316,228.84094902533695
2022-05-15 16:09:05.696091790,-2.49,2.7,-0.2,345.64,23.45,-2.7,-2.49,3.672887147735416,227.31706238587134
2022-05-15 16:09:05.796127737,-2.76,2.98,0.13,345.65,23.46,-2.98,-2.76,4.061773011875479,227.19493112320419
2022-05-15 16:09:05.896163685,-2.89,3.05,0.08,345.63,23.44,-3.05,-2.89,4.201737735746961,226.5429475708198
2022-05-15 16:09:05.996199632,-2.74,2.81,-0.01,345.63,23.44,-2.81,-2.74,3.9247547694091667,225.72261115578308
2022-05-15 16:09:06.096235579,-2.8,2.94,0.05,345.64,23.45,-2.94,-2.8,4.06,226.39718102729637
2022-05-15 16:09:06.196271526,-2.31,2.69,0.12,345.65,23.47,-2.69,-2.31,3.54572982614299,229.34612435460244
2022-05-15 16:09:06.296307473,-2.74,2.86,0.09,345.65,23.46,-2.86,-2.74,3.960707007593468,226.22757883213455
2022-05-15 16:09:06.396343420,-2.36,2.68,-0.07,345.65,23.47,-2.68,-2.36,3.570994259306503,228.63295073948822
2022-05-15 16:09:06.496379367,-2.8,2.67,0.15,345.66,23.48,-2.67,-2.8,3.868966270207069,223.63856499806502
2022-05-15 16:09:06.596415315,-2.97,2.92,0.05,345.64,23.45,-2.92,-2.97,4.165009003591709,224.51362985331141
2022-05-15 16:09:06.696451262,-2.42,2.42,0.16,345.64,23.45,-2.42,-2.42,3.42239682094289,225.0
2022-05-15 16:09:06.796487209,-2.41,2.69,0.23,345.64,23.44,-2.69,-2.41,3.6116755114489454,228.14249577707275
2022-05-15 16:09:06.896523156,-2.86,3.03,0.03,345.65,23.46,-3.03,-2.86,4.166593332687988,226.65323924922566
2022-05-15 16:09:06.996559103,-2.59,2.85,-0.15,345.65,23.47,-2.85,-2.59,3.851051804377604,227.73631899022598
2022-05-15 16:09:07.096595050,-2.69,2.6,0.01,345.65,23.47,-2.6,-2.69,3.741136191052125,224.02530761540163
2022-05-15 16:09:07.196630998,-2.6,2.92,0.01,345.65,23.47,-2.92,-2.6,3.9097826026519686,228.31778116833482
2022-05-15 16:09:07.296666945,-2.45,2.89,0.07,345.65,23.47,-2.89,-2.45,3.7887464945546308,229.710359828051
2022-05-15 16:09:07.396702892,-2.23,2.38,0.06,345.65,23.47,-2.38,-2.23,3.261487390746743,226.86363033534172
2022-05-15 16:09:07.496738839,-2.81,2.65,-0.02,345.67,23.49,-2.65,-2.81,3.8624603557836035,223.3214831502729
2022-05-15 16:09:07.596774786,-2.71,3.26,0.15,345.66,23.48,-3.26,-2.71,4.239304188189378,230.26364757477057
2022-05-15 16:09:07.696810733,-2.52,2.49,0.2,345.66,23.49,-2.49,-2.52,3.5426684857604163,224.65691560047648
2022-05-15 16:09:07.796846681,-2.73,2.92,0.14,345.65,23.46,-2.92,-2.73,3.9974116625636644,226.92603491807355
2022-05-15 16:09:07.896882628,-2.66,2.78,-0.15,345.66,23.49,-2.78,-2.66,3.847596652457219,226.26367255165826
2022-05-15 16:09:07.996918575,-2.44,2.6,0.15,345.67,23.5,-2.6,-2.44,3.565613551690648,226.81830296445182
2022-05-15 16:09:08.096954522,-2.5,2.8,0.15,345.68,23.51,-2.8,-2.5,3.753664875824692,228.23970029610211
2022-05-15 16:09:08.196990469,-2.54,2.87,0.23,345.67,23.5,-2.87,-2.54,3.832557892582968,228.49061167066947
2022-05-15 16:09:08.297026416,-2.49,2.64,-0.06,345.68,23.52,-2.64,-2.49,3.629008128952042,226.6748379905292
2022-05-15 16:09:08.397062364,-2.53,2.88,0.17,345.67,23.5,-2.88,-2.53,3.83344492591194,228.70159246686936
