2022-05-15 15:04:27.002110229,-1.95,2.19,0.08,345.74,23.62,-2.19,-1.95,2.9323369519889764,228.31778116833482
2022-05-15 15:04:27.102103568,-2.04,2.33,0.07,345.73,23.61,-2.33,-2.04,3.096853241598639,228.7966702845483
2022-05-15 15:04:27.202096908,-1.93,2.17,0.04,345.74,23.61,-2.17,-1.93,2.9041005492234597,228.35007639750145
2022-05-15 15:04:27.302090248,-1.82,1.89,0.0,345.74,23.63,-1.89,-1.82,2.623833073958784,226.08092418666067
2022-05-15 15:04:27.402083587,-1.94,2.11,-0.05,345.73,23.61,-2.11,-1.94,2.866304240655552,227.4035970377936
2022-05-15 15:04:27.502076927,-2.03,2.23,0.05,345.73,23.61,-2.23,-2.03,3.0155928107090317,227.68796896560357
2022-05-15 15:04:27.602070266,-1.94,2.34,0.02,345.74,23.63,-2.34,-1.94,3.0396052375267413,230.33923680373758
2022-05-15 15:04:27.702063606,-1.78,2.04,-0.05,345.73,23.61,-2.04,-1.78,2.7073972741361767,228.89370755509714
2022-05-15 15:04:27.802056946,-1.86,2.02,0.03,345.72,23.59,-2.02,-1.86,2.7459060435491964,227.3613746581756
2022-05-15 15:04:27.902050285,-1.91,2.12,0.0,345.71,23.57,-2.12,-1.91,2.8535066146760553,227.98293818179232
2022-05-15 15:04:28.002043625,-2.05,2.24,0.02,345.71,23.57,-2.24,-2.05,3.036461756716195,227.53591809861777
2022-05-15 15:04:28.102036965,-1.68,1.84,-0.04,345.71,23.58,-1.84,-1.68,2.49158584038359,227.6025622024998
2022-05-15 15:04:28.202030304,-1.79,1.83,-0.02,345.73,23.61,-1.83,-1.79,2.5598828098176685,225.63307677143112
2022-05-15 15:04:28.302023644,-2.01,2.08,0.13,345.73,23.61,-2.08,-2.01,2.892490276561012,225.980516633041
2022-05-15 15:04:28.402016983,-1.98,2.09,-0.04,345.74,23.63,-2.09,-1.98,2.878975512226528,226.54815769897795
2022-05-15 15:04:28.502010323,-2.01,2.12,0.03,345.73,23.61,-2.12,-2.01,2.92138665705175,226.52567701238124
2022-05-15 15:04:28.602003663,-1.84,2.21,0.0,345.72,23.59,-2.21,-1.84,2.875708608325955,230.21993904830785
2022-05-15 15:04:28.701997002,-1.69,2.01,-0.04,345.74,23.63,-2.01,-1.69,2.6260616900598506,229.94301071861352
2022-05-15 15:04:28.801990342,-1.95,2.1,0.12,345.72,23.59,-2.1,-1.95,2.86574597618142,227.12109639666144
2022-05-15 15:04:28.901983682,-1.95,2.31,0.01,345.72,23.59,-2.31,-1.95,3.023011743278547,229.83041995828995
2022-05-15 15:04:29.001977021,-1.94,2.03,0.07,345.72,23.59,-2.03,-1.94,2.8079351844371336,226.298674319346
2022-05-15 15:04:29.101970361,-1.81,2.14,0.2,345.71,23.57,-2.14,-1.81,2.802802169258473,229.77564583459264
2022-05-15 15:04:29.201963700,-1.86,2.22,0.02,345.71,23.57,-2.22,-1.86,2.896204412675321,230.0424510691709
2022-05-15 15:04:29.301957040,-1.98,2.19,0.02,345.71,23.57,-2.19,-1.98,2.952371927789587,227.88296345253954
2022-05-15 15:04:29.401950380,-1.9,2.23,0.1,345.71,23.58,-2.23,-1.9,2.9296586831916103,229.56840727863474
2022-05-15 15:04:29.501943719,-1.86,1.96,0.15,345.72,23.59,-1.96,-1.86,2.7020732780589056,226.49954703797764
2022-05-15 15:04:29.601937059,-1.9,2.06,-0.01,345.72,23.59,-2.06,-1.9,2.802427519134081,227.31372249782422
2022-05-15 15:04:29.701930399,-1.98,2.15,0.09,345.72,23.59,-2.15,-1.98,2.922823976910002,227.35709128858707
2022-05-15 15:04:29.801923738,-1.87,2.2,0.18,345.72,23.59,-2.2,-1.87,2.8873690446494713,229.63546342690265
2022-05-15 15:04:29.901917078,-1.91,1.9,0.16,345.73,23.61,-1.9,-1.91,2.6940861159213156,224.8496177219284
2022-05-15 15:04:30.001910417,-1.91,2.03,0.01,345.74,23.62,-2.03,-1.91,2.7872925931807013,226.7445098415889
2022-05-15 15:04:30.101903757,-1.94,2.11,0.09,345.73,23.61,-2.11,-1.94,2.866304240655552,227.4035970377936
2022-05-15 15:04:30.201897097,-2.11,2.04,0.02,345.72,23.59,-2.04,-2.11,2.934910560817825,224.03365680315125
2022-05-15 15:04:30.301890436,-1.92,2.34,0.16,345.72,23.59,-2.34,-1.92,3.026879581351065,230.63068275763524
2022-05-15 15:04:30.401883776,-1.83,2.1,0.1,345.73,23.61,-2.1,-1.83,2.785480209945854,228.93017554572546
2022-05-15 15:04:30.501877116,-1.76,1.76,0.04,345.72,23.59,-1.76,-1.76,2.4890158697766473,225.0
2022-05-15 15:04:30.601870455,-1.74,1.67,0.01,345.74,23.62,-1.67,-1.74,2.4117421089328768,223.82400546998204
2022-05-15 15:04:30.701863795,-2.2,2.19,0.16,345.72,23.59,-2.19,-2.2,3.1042068230064825,224.8694859216089
2022-05-15 15:04:30.801857134,-1.88,2.25,-0.01,345.72,23.58,-2.25,-1.88,2.932047066470796,230.11936897751318
2022-05-15 15:04:30.901850474,-1.92,1.93,0.04,345.73,23.61,-1.93,-1.92,2.7223702907576697,225.14881987185697
2022-05-15 15:04:31.001843814,-2.15,2.21,0.07,345.73,23.61,-2.21,-2.15,3.083277476971542,225.78842426244012
2022-05-15 15:04:31.101837153,-1.92,2.2,0.0,345.73,23.59,-2.2,-1.92,2.92,228.88790956083307
2022-05-15 15:04:31.201830493,-2.03,2.08,-0.05,345.71,23.58,-2.08,-2.03,2.9064239195272252,225.69699456456306
2022-05-15 15:04:31.301823833,-2.09,2.1,0.14,345.71,23.58,-2.1,-2.09,2.962785851188033,225.13674384421807
2022-05-15 15:04:31.401817172,-1.89,2.26,0.05,345.71,23.58,-2.26,-1.89,2.9461330587738224,230.09482747914154
2022-05-15 15:04:31.501810512,-1.81,2.14,-0.04,345.71,23.58,-2.14,-1.81,2.802802169258473,229.77564583459264
2022-05-15 15:04:31.601803851,-2.15,2.05,0.08,345.71,23.57,-2.05,-2.15,2.9706901555025893,223.6360724683971
2022-05-15 15:04:31.701797191,-1.79,2.21,0.05,345.72,23.59,-2.21,-1.79,2.843976089913556,230.99409294910848
2022-05-15 15:04:31.801790531,-1.98,2.1,0.01,345.72,23.59,-2.1,-1.98,2.8862432329933667,226.68468431789628
2022-05-15 15:04:31.901783870,-2.11,2.42,0.09,345.72,23.59,-2.42,-2.11,3.210685285106592,228.91479980438498
2022-05-15 15:04:32.001777210,-2.18,2.34,0.0,345.72,23.58,-2.34,-2.18,3.1981244503614925,227.0273227005002
