2022-05-15 12:00:34.317608924,-2.73,3.09,-0.1,345.67,23.5,-3.09,-2.73,4.123226891646881,228.53955916854994
2022-05-15 12:00:34.417602264,-2.74,2.95,-0.13,345.67,23.51,-2.95,-2.74,4.026176846587839,227.11364764741674
2022-05-15 12:00:34.517595604,-2.81,2.95,0.12,345.65,23.47,-2.95,-2.81,4.074137945627271,226.39233161727722
2022-05-15 12:00:34.617588943,-2.71,3.17,0.12,345.63,23.44,-3.17,-2.71,4.170491577739967,229.4732121784248
2022-05-15 12:00:34.717582283,-2.71,3.2,0.11,345.63,23.44,-3.2,-2.71,4.193339957599432,229.73957120642046
2022-05-15 12:00:34.817575623,-2.6,3.03,0.15,345.63,23.44,-3.03,-2.6,3.9926056654771203,229.36757480684284
2022-05-15 12:00:34.917568962,-2.61,2.63,0.17,345.64,23.45,-2.63,-2.61,3.7052665221276593,225.21868511942296
2022-05-15 12:00:35.017562302,-2.74,3.07,0.1,345.64,23.45,-3.07,-2.74,4.114911906711978,228.25082857114924
2022-05-15 12:00:35.117555641,-2.67,3.05,-0.01,345.63,23.44,-3.05,-2.67,4.053566331022597,228.80077806508996
2022-05-15 12:00:35.217548981,-2.66,3.09,0.0,345.63,23.44,-3.09,-2.66,4.077217188230227,229.27676719482693
2022-05-15 12:00:35.317542321,-2.66,2.94,-0.03,345.63,23.44,-2.94,-2.66,3.964744632381763,227.86240522611175
2022-05-15 12:00:35.417535660,-2.91,2.89,0.01,345.63,23.43,-2.89,-2.91,4.101243713801948,224.8024291295833
2022-05-15 12:00:35.517529000,-2.45,2.84,0.14,345.62,23.42,-2.84,-2.45,3.7507465923466494,229.21644640507583
2022-05-15 12:00:35.617522340,-2.58,2.88,0.03,345.63,23.43,-2.88,-2.58,3.8666264365723255,228.14495746469802
2022-05-15 12:00:35.717515679,-2.54,2.5,0.0,345.64,23.45,-2.5,-2.54,3.5639304145844375,224.54528113830685
2022-05-15 12:00:35.817509019,-2.47,2.21,-0.16,345.65,23.46,-2.21,-2.47,3.31436268383531,221.82016988013575
2022-05-15 12:00:35.917502358,-2.69,2.97,0.09,345.65,23.46,-2.97,-2.69,4.007118665575054,227.832111373006
2022-05-15 12:00:36.017495698,-2.6,2.84,-0.12,345.64,23.45,-2.84,-2.6,3.8504025763548415,227.52611691161954
2022-05-15 12:00:36.117489038,-2.52,2.85,0.08,345.63,23.43,-2.85,-2.52,3.8043264844121882,228.51654749633545
2022-05-15 12:00:36.217482377,-2.68,2.72,0.0,345.63,23.43,-2.72,-2.68,3.8184813735305823,225.42440541936148
2022-05-15 12:00:36.317475717,-2.38,2.94,-0.26,345.64,23.45,-2.94,-2.38,3.782591704109763,231.00900595749454
2022-05-15 12:00:36.417469057,-2.49,2.91,0.12,345.65,23.47,-2.91,-2.49,3.829908615097755,229.4473848500905
2022-05-15 12:00:36.517462396,-2.54,2.23,-0.01,345.65,23.47,-2.23,-2.54,3.380014792867037,221.28160408514398
2022-05-15 12:00:36.617455736,-2.65,3.05,0.01,345.64,23.44,-3.05,-2.65,4.040420770167384,229.01417569541104
2022-05-15 12:00:36.717449075,-2.8,2.86,0.06,345.63,23.44,-2.86,-2.8,4.002449250146714,225.6073530048095
2022-05-15 12:00:36.817442415,-2.66,3.08,0.11,345.63,23.43,-3.08,-2.66,4.069643719049617,229.1849161251184
2022-05-15 12:00:36.917435755,-2.71,2.76,0.05,345.63,23.44,-2.76,-2.71,3.8680356771880993,225.52371283214043
2022-05-15 12:00:37.017429094,-2.69,3.19,0.0,345.62,23.42,-3.19,-2.69,4.172792829748441,229.86039777017794
2022-05-15 12:00:37.117422434,-2.55,2.67,0.06,345.62,23.42,-2.67,-2.55,3.692072588668863,226.31691240579326
2022-05-15 12:00:37.217415773,-2.66,2.88,0.11,345.62,23.41,-2.88,-2.66,3.920459156782532,227.274088768727
2022-05-15 12:00:37.317409113,-2.77,2.86,0.11,345.63,23.43,-2.86,-2.77,3.981519810323691,225.9158403149492
2022-05-15 12:00:37.417402453,-2.36,2.77,-0.28,345.63,23.43,-2.77,-2.36,3.6390245945857522,229.56948213544138
2022-05-15 12:00:37.517395792,-2.59,2.6,0.07,345.64,23.45,-2.6,-2.59,3.669891006555917,225.1103963557031
2022-05-15 12:00:37.617389132,-2.57,3.09,-0.12,345.63,23.43,-3.09,-2.57,4.01907949660118,230.2491875207343
2022-05-15 12:00:37.717382472,-2.55,2.69,0.1,345.64,23.45,-2.69,-2.55,3.7065617491146696,226.5304391820148
2022-05-15 12:00:37.817375811,-2.77,2.86,0.08,345.63,23.43,-2.86,-2.77,3.981519810323691,225.9158403149492
2022-05-15 12:00:37.917369151,-2.65,2.9,0.07,345.62,23.42,-2.9,-2.65,3.9284220750830734,227.57914750028343
2022-05-15 12:00:38.017362490,-2.59,2.88,0.06,345.62,23.42,-2.88,-2.59,3.873306081372862,228.0347778233926
2022-05-15 12:00:38.117355830,-2.76,2.85,-0.06,345.62,23.42,-2.85,-2.76,3.967379487772754,225.91910478371423
2022-05-15 12:00:38.217349170,-2.43,2.97,0.14,345.61,23.4,-2.97,-2.43,3.837421008959012,230.71059313749964
2022-05-15 12:00:38.317342509,-2.77,2.9,0.17,345.61,23.4,-2.9,-2.77,4.01034911198514,226.31342973254175
2022-05-15 12:00:38.417335849,-2.75,3.25,0.04,345.61,23.4,-3.25,-2.75,4.257346591481601,229.7636416907262
2022-05-15 12:00:38.517329189,-2.54,2.93,0.05,345.61,23.4,-2.93,-2.54,3.8776926128820475,229.07817286946548
2022-05-15 12:00:38.617322528,-2.74,3.03,0.05,345.62,23.42,-3.03,-2.74,4.085156055770697,227.8772628053914
2022-05-15 12:00:38.717315868,-2.62,2.79,-0.04,345.63,23.44,-2.79,-2.62,3.827335888055816,226.79982966513464
2022-05-15 12:00:38.817309207,-2.53,2.75,0.11,345.62,23.41,-2.75,-2.53,3.7367633053218663,227.3859440303888
2022-05-15 12:00:38.917302547,-2.73,3.07,0.11,345.62,23.41,-3.07,-2.73,4.108259972299709,228.35487873928733
2022-05-15 12:00:39.017295887,-2.77,2.7,0.18,345.62,23.42,-2.7,-2.77,3.868190791571688,224.2668216362746
2022-05-15 12:00:39.117289226,-2.67,2.87,0.18,345.62,23.42,-2.87,-2.67,3.9199234686406825,227.0675418046211
2022-05-15 12:00:39.217282566,-2.62,3.04,0.02,345.62,23.42,-3.04,-2.62,4.013228127081739,229.24385227389803
2022-05-15 12:00:39.317275906,-2.57,3.15,-0.23,345.63,23.43,-3.15,-2.57,4.065390510147826,230.78992265345795
2022-05-15 12:00:39.417269245,-2.24,2.39,-0.03,345.64,23.45,-2.39,-2.24,3.2756220783234444,226.8555857363653
2022-05-15 12:00:39.517262585,-2.6,2.75,0.14,345.64,23.44,-2.75,-2.6,3.7845078940332524,226.60600298928225
2022-05-15 12:00:39.617255924,-2.77,3.04,0.08,345.65,23.47,-3.04,-2.77,4.112724158024703,227.66071232178538
2022-05-15 12:00:39.717249264,-2.21,2.75,-0.07,345.66,23.49,-2.75,-2.21,3.5279739228061198,231.21337526527836
2022-05-15 12:00:39.817242604,-2.55,2.45,0.04,345.69,23.53,-2.45,-2.55,3.536240942017385,223.8542371618249
2022-05-15 12:00:39.917235943,-2.82,3.07,0.02,345.67,23.5,-3.07,-2.82,4.168608880669905,227.43045031157524
